year,month,SD_70,SL_70,SL_70_log10,fyear_CS,monthly_sunspots,std,observations,date,smoothed_sunspots,cycle,SD_70*10,proton_density,proton_temp,He4toprotons,proton_speed,PC1,PC2
2011,9,,,,2011.707,120.1,8.8,535,2011-09-01,62.044999999999995,24,,2.948128205128205,45342.803846153845,0.03395641025641026,412.2146153846154,-0.5480775406581306,0.3679934683251913
2011,10,,,,2011.79,125.7,9.0,503,2011-10-01,64.18,24,,7.5233333333333325,24102.22333333333,0.06174,376.2403333333333,-1.4797443298969608,1.2936723508583925
2011,11,20.196407,932.023071,2.969426662873273,2011.874,139.1,9.9,434,2011-11-01,66.035,24,201.96407,9.172818181818181,47858.13636363636,0.013154545454545453,368.1118181818182,-1.2308564002189761,-1.0333362783807587
2011,12,,,,2011.958,109.3,8.4,361,2011-12-01,67.86166666666666,24,,6.111913357400722,47295.42490974729,0.028721660649819493,373.2209386281588,-1.0274214973452978,-0.12520746651079415
2012,1,20.559855,940.550171,2.9733819667203214,2012.042,94.4,7.1,386,2012-01-01,69.47166666666666,24,205.59855,5.863358306188925,65922.59641693812,0.03892377850162867,400.6943973941368,-0.6829413680387802,0.32808986122851713
2012,2,19.145109,985.250671,2.9935467393118076,2012.124,47.8,4.4,388,2012-02-01,71.05,24,191.45109000000002,8.14475,24462.75,0.017075,386.0675,-1.2641544663017368,-0.7185998110900529
2012,3,18.828184,1525.469971,3.183403662940499,2012.206,86.6,7.3,500,2012-03-01,72.83166666666666,24,188.28184,8.135924528301887,55073.11698113208,0.06673207547169811,434.56820754716983,-0.847623012306524,1.458084693337261
2012,5,20.40148,1281.38916,3.107681045727251,2012.373,96.5,7.2,543,2012-05-01,76.25166666666665,24,204.01479999999998,4.574591463414634,49719.766463414635,0.022628048780487804,387.4760365853659,-0.7580044783109757,-0.28004086527936256
2012,6,20.515692,8274.589844,3.91774647581305,2012.456,92.0,6.5,498,2012-06-01,77.86333333333333,24,205.15692,4.401823033707865,61536.920224719106,0.027125280898876402,419.44030898876406,-0.4283013748348967,-0.06501881918322805
2012,7,19.578318,2674.598389,3.427258578680403,2012.54,100.1,7.3,601,2012-07-01,79.47333333333333,24,195.78318,3.1583378378378377,67902.76554054054,0.060299324324324326,469.0648648648649,-0.06659763687959751,1.5232241501338066
2012,8,20.544469,950.5470885,2.9632411912796934,2012.624,94.8,6.5,612,2012-08-01,80.69833333333332,24,205.44468999999998,5.037595238095238,74169.66666666667,0.03944285714285715,430.1069047619048,-0.3366382136692809,0.4179472708177875
2012,9,,,,2012.708,93.7,8.1,511,2012-09-01,81.33500000000001,24,,3.9153090909090906,32738.545454545456,0.031525454545454544,369.05,-1.0346807785821375,0.18034734258362742
2012,10,19.549114,642.212524,2.8076787706341837,2012.791,76.5,5.1,493,2012-10-01,81.84333333333333,24,195.49114,7.385352941176471,51686.294117647056,0.024405882352941177,361.4205882352941,-1.1493842904093323,-0.4259140023486694
2012,11,17.294851,754.139038,2.877451422619761,2012.874,87.6,6.5,382,2012-11-01,82.925,24,172.94851,4.1886628895184135,57753.555524079326,0.03591643059490085,399.3596600566572,-0.625592783423094,0.3284145865872854
2012,12,,,,2012.958,56.8,5.1,360,2012-12-01,84.17333333333333,24,,5.261215846994536,62851.428961748636,0.041331147540983604,391.8764207650273,-0.7368281520928152,0.47503162011823824
2013,1,,,,2013.042,96.1,6.3,362,2013-01-01,84.96833333333332,24,,5.89466576819407,67622.22345013477,0.0384078167115903,392.6361725067385,-0.723275557362128,0.2915701861358605
2013,2,19.91679,716.733887,2.8553579382901013,2013.123,60.9,4.4,363,2013-02-01,85.645,24,199.16789999999997,8.051357142857142,42821.333333333336,0.02526190476190476,368.80777777777774,-1.238030622713666,-0.4073314494457165
2013,3,17.463163,421.627075,2.624928491544029,2013.204,78.3,6.1,429,2013-03-01,86.225,24,174.63163000000003,4.857408376963351,79552.1227748691,0.033094502617801044,444.27806282722514,-0.14505857044136938,0.1507856499060616
2013,4,18.13969,395.697296,2.5973630825220515,2013.288,107.3,6.8,509,2013-04-01,86.92833333333333,24,181.39690000000002,5.210327485380117,81791.52865497077,0.043796491228070174,422.4348538011696,-0.3500318905134972,0.5742652127759663
2013,5,19.367685,928.025879,2.9675600871565653,2013.371,120.2,8.2,487,2013-05-01,87.42833333333334,24,193.67685,4.73256976744186,73403.26209302325,0.03721558139534884,437.01332558139535,-0.26218742095578174,0.3488320566577726
2013,6,19.769659,1976.833252,3.295970037654371,2013.455,76.7,5.2,469,2013-06-01,87.89166666666667,24,197.69659000000001,4.912405923344948,100856.68466898955,0.03412595818815331,472.0417595818815,0.2425728428198181,0.1711937914599271
2013,7,18.249899,318.212677,2.5027174771379674,2013.538,86.2,6.7,575,2013-07-01,88.45,24,182.49899,4.073847184986596,57189.580428954425,0.03739678284182306,416.4291420911528,-0.5091496110189784,0.4194713100463084
2013,8,18.931761,2145.680176,3.3315649887624765,2013.623,91.8,6.6,563,2013-08-01,88.945,24,189.31761,3.8853625730994157,47611.8918128655,0.03451286549707602,416.1170175438596,-0.5751848724537898,0.32611238506713325
2013,9,17.549631,793.511475,2.899553211485506,2013.707,54.5,5.3,446,2013-09-01,89.08,24,175.49631000000002,3.8721175059952038,71177.31894484413,0.032194004796163064,410.2558273381295,-0.38103266038201183,0.16580108598335858
2013,10,19.719074,655.178711,2.8163597772666544,2013.79,114.4,8.2,421,2013-10-01,88.67166666666667,24,197.19074,3.4073524590163933,51683.60409836066,0.04419918032786885,421.4958196721311,-0.5031234781440849,0.7841872393144034
2013,11,19.676901,2348.25293,3.3707448728938654,2013.874,113.9,8.2,321,2013-11-01,88.035,24,196.76901,4.099135278514589,70341.9599469496,0.031083554376657826,394.9739787798409,-0.5086949491193986,0.08817357743660045
2013,12,17.690752,803.729431,2.9051098716336736,2013.958,124.2,9.1,402,2013-12-01,87.92333333333333,24,176.90752,4.207699769053118,57685.33256351039,0.03450161662817552,397.06431870669746,-0.6376684234261425,0.2624140542087291
2014,1,18.540288,617.6480865,2.7787679816986337,2014.042,117.0,8.2,398,2014-01-01,87.33,25,185.40288,3.7832144927536233,84165.54202898551,0.03627478260869565,439.82791304347825,-0.06168321206250812,0.35164339124946487
2014,2,19.398674,1125.536987,3.051359771203324,2014.123,146.1,10.7,384,2014-02-01,86.79500000000002,25,193.98674,4.549242152466368,58464.54080717489,0.034723766816143496,432.8241704035874,-0.40835332768458615,0.2808334604687248
2014,3,15.795692,869.949829,2.939494207082139,2014.204,128.7,8.6,493,2014-03-01,86.53500000000001,25,157.95692,3.732645714285714,63988.10857142857,0.02999,400.54557142857146,-0.49674534440903984,0.08481666787308034
2014,4,18.056959,908.742859,2.958441011147336,2014.288,112.5,6.9,486,2014-04-01,85.27666666666666,25,180.56959,4.219443127962085,70275.15213270142,0.042971563981042654,428.55388625592417,-0.33551360807009184,0.638323887740611
2014,5,16.939196,662.845581,2.8214123653117777,2014.371,112.5,7.5,493,2014-05-01,83.73833333333333,25,169.39195999999998,6.212822553897181,47683.752736318405,0.0392441127694859,364.5042122719735,-1.1378069009793865,0.32450510428483387
2014,6,14.830681,192.606033,2.2846698864103963,2014.455,102.9,7.7,469,2014-06-01,81.77666666666666,25,148.30681,6.025352059925094,59900.70767790262,0.04437078651685393,393.99016853932585,-0.8231617533749284,0.5651587175805999
2014,7,14.777545,308.897491,2.4898143807867843,2014.538,100.2,7.4,477,2014-07-01,80.26333333333334,25,147.77545,5.645449799196787,48204.24176706827,0.04420883534136546,368.08931726907633,-1.084691906695468,0.5860061734382217
2014,8,19.383123,618.332642,2.7912221736641465,2014.623,106.9,7.6,486,2014-08-01,79.125,25,193.83123,5.251596551724138,59096.713793103445,0.03951206896551725,392.4552068965517,-0.7598986982299895,0.404148628864425
2014,9,19.694921,1889.46582,3.276339040037286,2014.707,130.0,8.7,419,2014-09-01,78.76833333333333,25,196.94921,5.291645320197045,72374.85287356321,0.042600985221674874,420.8170114942529,-0.4520887693546193,0.535307309561764
2014,10,21.003856499999998,726.0370945,2.7072963181004024,2014.79,90.0,6.9,440,2014-10-01,77.61999999999999,25,210.03856499999998,6.346318264014466,78249.26763110308,0.039707775768535264,406.97497287522606,-0.5631626041483725,0.3075117205489879
2014,11,18.081175,199.888321,2.300787420063953,2014.874,103.6,8.5,397,2014-11-01,76.72666666666666,25,180.81175000000002,6.449952991452991,89048.6282051282,0.0365017094017094,428.61829059829057,-0.30371049145195844,0.15469855963063953
2014,12,18.37546,407.363007,2.6099815877833787,2014.958,112.9,7.4,331,2014-12-01,75.43333333333334,25,183.7546,5.726296998420222,117456.75197472353,0.037024802527646124,476.2854502369668,0.3536921664540312,0.20970840102421606
2015,1,16.93395,830.902527,2.9195500797781957,2015.042,93.0,7.5,546,2015-01-01,74.22,25,169.3395,6.3480036900369,80868.9889298893,0.03645350553505535,421.640110701107,-0.4219912719879313,0.17138858986061156
2015,2,15.985243,1060.847046,3.0256527713973664,2015.123,66.7,5.3,442,2015-02-01,72.84833333333334,25,159.85243,7.365444444444444,69328.32444444444,0.03557866666666667,409.2529333333334,-0.6942516547404604,0.07608333420467535
2015,3,14.01297,1008.149536,3.003524954572826,2015.204,54.5,4.8,628,2015-03-01,71.81166666666667,25,140.12969999999999,5.48080380952381,108592.2,0.04107828571428571,493.79838095238097,0.3934867060738326,0.44285999002496473
2015,4,12.928018,379.433624,2.5791358138236533,2015.288,75.3,8.2,847,2015-04-01,70.97833333333332,25,129.28018,6.610877118644067,96331.77966101695,0.04291758474576272,461.37841101694914,-0.04599860361061531,0.4424320535845432
2015,5,13.087429,246.198273,2.3912850021728733,2015.371,88.8,8.6,895,2015-05-01,69.92333333333335,25,130.87429,6.067704496788008,74265.0398286938,0.03618950749464668,422.12443254817987,-0.4582700674263885,0.19448703232642056
2015,6,16.719746,1807.5060425,3.243460067906945,2015.455,66.5,6.3,826,2015-06-01,68.55833333333334,25,167.19746,4.683784355179704,100747.94503171247,0.047956659619450316,488.4902959830867,0.31476287879163084,0.8153826913672597
2015,7,14.39103,305.334686,2.4847761429253756,2015.538,65.8,5.7,977,2015-07-01,67.74833333333333,25,143.9103,4.434989384288747,97384.88535031847,0.03160764331210191,443.34630573248404,0.05752418528830533,0.07333373517960953
2015,8,14.262264,601.871338,2.779503662074041,2015.623,64.4,5.2,892,2015-08-01,66.26,25,142.62264,4.913716753022452,76287.59481865284,0.035301727115716754,450.12955094991366,-0.14916471360330563,0.2575156912093258
2015,9,14.493025,677.145874,2.8306822365565454,2015.707,78.6,6.4,862,2015-09-01,65.42333333333333,25,144.93025,5.3198209191759105,89649.30190174327,0.04007448494453249,453.3464500792393,-0.0520785070801994,0.4136439401386
2015,10,17.306993,890.152832,2.9494645778763577,2015.79,63.6,5.4,662,2015-10-01,64.16,25,173.06993,6.346186241610739,90418.86258389262,0.03141107382550336,450.16080536912756,-0.11022443928036993,-0.04604319930963812
2015,11,16.819719,841.242554,2.924921233224873,2015.874,62.2,5.2,622,2015-11-01,62.52,25,168.19718999999998,6.297317738791423,92175.2013645224,0.039333528265107214,463.96169590643274,-0.027450974758183446,0.3173376377726393
2015,12,18.058346,3870.97168,3.5878199940353803,2015.958,58.0,5.4,704,2015-12-01,60.735,25,180.58346,5.52374438687392,108238.21018998274,0.03775854922279793,475.53264248704664,0.2735226310162882,0.2762796669736032
2016,1,17.479214,1126.743408,3.0518250259153255,2016.042,57.0,4.7,634,2016-01-01,59.71666666666667,25,174.79214,5.951150862068965,57574.268103448274,0.03389008620689655,432.3835775862069,-0.5262894291850124,0.14807114786844022
2016,2,16.834934,454.107941,2.657159096488781,2016.124,56.4,5.1,662,2016-02-01,58.30666666666666,25,168.34934,8.591420289855073,51288.057971014496,0.028472463768115942,397.57681159420287,-1.0128741471585634,-0.29433312216233587
2016,3,15.37881,1029.630432,2.9873976049163824,2016.206,54.1,4.9,873,2016-03-01,56.92166666666667,25,153.7881,5.539763527054109,85947.35470941884,0.03460781563126253,443.5253306613227,-0.14955988696194444,0.15527434532842682
2016,4,14.299997,160.99913,2.206823529216818,2016.288,37.9,3.5,865,2016-04-01,56.068333333333335,25,142.99997,7.033041528239202,69440.0415282392,0.03082923588039867,404.75986710963457,-0.6780309118394053,-0.1156382608626164
2016,5,13.836471,139.979553,2.1460646023368235,2016.373,51.5,4.7,878,2016-05-01,54.24333333333333,25,138.36471,5.292747292418772,110748.31949458484,0.02894729241877256,455.4380685920578,0.21315635125009638,-0.12259196937293303
2016,6,11.881418,134.498718,2.1287181447980608,2016.455,20.5,2.0,942,2016-06-01,52.42666666666666,25,118.81418,5.201775583482944,95950.2908438061,0.028366965888689408,457.23633752244166,0.0946538477267235,-0.10698552491764812
2016,7,10.615865,213.172943,2.3287320809760397,2016.54,32.4,3.8,1025,2016-07-01,50.40833333333333,25,106.15865,5.426816554809843,95716.62885906041,0.03443109619686801,470.6677852348993,0.1424398038814871,0.1591992258735236
2016,8,11.632367,111.048904,2.045514276625141,2016.624,50.2,4.5,1067,2016-08-01,48.58666666666667,25,116.32367,5.010582857142857,77891.17428571428,0.020816857142857144,444.2356,-0.12030205672450474,-0.39978514226538764
2016,9,11.86525,74.775757,1.8737608183500782,2016.706,44.6,3.8,900,2016-09-01,46.165,25,118.6525,4.734776344086021,117128.59139784946,0.024659139784946237,509.50948387096776,0.7135560868519367,-0.23650477292466066
2016,10,11.95187,126.479507,2.1020201641063405,2016.791,33.4,3.1,782,2016-10-01,44.17666666666666,25,119.5187,4.969601866251944,108316.30482115086,0.024860808709175737,489.62494556765165,0.4716571004712278,-0.24303139124247652
2016,11,12.6187085,294.079903,2.417703977804613,2016.873,21.4,2.6,689,2016-11-01,42.45333333333333,25,126.187085,6.101796460176992,85362.59115044249,0.02380641592920354,450.21194690265486,-0.10602476717146435,-0.3543555390603938
2016,12,11.226393,72.53315,1.8605365385938561,2016.958,18.5,2.4,623,2016-12-01,40.74333333333333,25,112.26393,5.558690661478599,108268.12645914397,0.025188715953307392,492.090953307393,0.4407874272828725,-0.26699563424537864
2017,1,11.678046,73.350121,1.8654008346017823,2017.042,26.1,2.5,830,2017-01-01,39.048333333333325,25,116.78046,5.058331932773109,104970.63025210085,0.03027857142857143,531.5421848739495,0.7022070032624405,0.038144275424307456
2017,2,9.381207,77.899651,1.891535511984327,2017.122,26.4,3.7,542,2017-02-01,37.39333333333333,25,93.81207,4.162564971751412,93630.40677966102,0.03347401129943503,487.51468926553673,0.3435283807350632,0.2254275293127501
2017,3,8.56158,67.633942,1.8301647007323902,2017.204,17.7,2.6,1011,2017-03-01,35.62,25,85.6158,4.885168,117874.9632,0.035179680000000005,519.26032,0.7316328180083679,0.2264750172752662
2017,4,9.430581,69.99424,1.8450623023122317,2017.286,32.3,3.7,920,2017-04-01,33.471666666666664,25,94.30581000000001,5.72446468401487,98758.51598513011,0.023666171003717474,485.17368029739777,0.2956309781418566,-0.33114380717003405
2017,5,10.942949,76.003815,1.8808353921737586,2017.371,18.9,1.8,1101,2017-05-01,31.978333333333335,25,109.42949,7.133061904761905,63698.80809523809,0.02250214285714286,420.9919761904762,-0.5912854656907556,-0.462917148052544
2017,6,10.757766,77.566917,1.8896765301769927,2017.453,19.2,1.4,1136,2017-06-01,30.259999999999998,25,107.57766000000001,5.523590038314176,75297.6877394636,0.023225287356321837,421.70764367816093,-0.35285634341664157,-0.344434443621407
2017,7,11.186209,90.363647,1.9559937503582547,2017.538,17.8,2.6,1093,2017-07-01,28.40333333333333,25,111.86209,5.596857638888888,79626.3125,0.021738194444444445,459.04263888888886,-0.05039172512573921,-0.38952890572508964
2017,8,7.9997275000000005,69.477541,1.833010542711842,2017.623,32.6,2.9,1002,2017-08-01,26.956666666666663,25,79.997275,6.197262987012987,89915.56558441558,0.03156168831168831,468.63691558441565,0.025017134502992595,-0.010289175573135937
2017,9,11.467475,80.278702,1.9046003419071926,2017.705,43.7,4.1,973,2017-09-01,25.848333333333336,25,114.67475,5.138466115702479,120140.30578512397,0.03104495867768595,508.21647933884293,0.6739976268342034,0.010182657760885805
2017,10,11.339262,70.062866,1.8454878986472047,2017.79,13.2,1.0,1125,2017-10-01,24.965,25,113.39262,5.982575806451613,90134.76451612903,0.033834677419354836,448.7097258064517,-0.1049644857569201,0.08579350972928075
2017,11,10.815055,66.322906,1.8216635469770006,2017.873,5.7,0.5,997,2017-11-01,23.796666666666667,25,108.15055,6.212350840336135,80178.25252100841,0.03309033613445378,439.31779411764705,-0.2800184784462794,0.05030075863574247
2017,12,10.994791,51.887009,1.7150586367339709,2017.958,8.2,1.2,714,2017-12-01,22.319999999999997,25,109.94791,5.851903162055336,85003.16600790514,0.028471146245059288,435.252233201581,-0.21436271778793356,-0.14389297042872967
2018,1,10.87613,44.214401,1.6455637457334469,2018.042,6.8,1.5,701,2018-01-01,21.308333333333334,25,108.7613,6.183145631067961,50970.2427184466,0.025400970873786406,399.37912621359226,-0.8011499487016404,-0.2605262576010121
2018,2,10.787686,44.401707,1.6473996666558406,2018.122,10.7,1.1,917,2018-02-01,20.313333333333333,25,107.87686000000001,6.406763754045308,89633.53074433657,0.02515631067961165,439.00899676375406,-0.17337025996830296,-0.33605603578414445
2018,3,11.127258,38.412281,1.5844700972276584,2018.204,2.5,0.4,1081,2018-03-01,19.365000000000002,25,111.27257999999999,6.978818042813455,66837.61009174312,0.020393577981651378,413.5651681957186,-0.592114172933454,-0.5596907534375266
2018,4,6.48442,22.575647,1.353640205696653,2018.286,8.9,1.3,996,2018-04-01,18.064999999999998,25,64.8442,6.270259036144578,70608.31626506025,0.022559036144578316,413.3943674698795,-0.5111906805310712,-0.4232058173767282
2018,5,6.3049435,25.837916,1.407858947115268,2018.371,13.1,1.6,1234,2018-05-01,17.24833333333333,25,63.049435,9.152548387096774,62005.645161290326,0.0127,433.2693548387097,-0.6379016540631877,-1.0217754958952199
2018,6,4.496279,20.666382,1.3152644526811412,2018.453,15.6,1.6,1070,2018-06-01,16.78666666666667,25,44.962790000000005,4.604051948051948,84359.83982683983,0.020483982683982684,486.2087445887446,0.26756303219223,-0.36082036353101554
2018,7,7.7657,44.034302,1.6437911166108596,2018.538,1.6,0.6,1438,2018-07-01,16.205000000000002,25,77.657,6.581638888888889,27591.904166666667,0.017676388888888887,381.8204166666667,-1.1440121732370043,-0.5944187026769528
2018,8,6.356173,44.298832,1.6463922755990954,2018.623,8.7,1.0,1297,2018-08-01,15.428333333333335,25,63.56173,5.894337455830389,74451.5519434629,0.027241342756183746,437.37427561837455,-0.29790171047310915,-0.1755524521859314
2018,9,5.886355,43.529739,1.6387860631785425,2018.705,3.3,0.6,1223,2018-09-01,14.625,25,58.863550000000004,6.678320950965825,75376.57503714711,0.02772109955423477,435.0550965824666,-0.36887060636390834,-0.21308519866321457
2018,10,7.289144,42.858902,1.6320410406803936,2018.79,4.9,1.2,1097,2018-10-01,14.01,25,72.89144,6.35212,73508.91111111111,0.02398622222222222,436.5940444444445,-0.3342109592019011,-0.3501194468328643
2018,11,7.155839,43.2113,1.6355973321370512,2018.873,4.9,0.6,771,2018-11-01,13.786666666666667,25,71.55839,6.269354632587859,61258.23322683706,0.014132587859424919,411.5349201277955,-0.5767175809201205,-0.7769945288270156
2018,12,5.963278,30.623013,1.4860479187234026,2018.958,3.1,0.5,786,2018-12-01,13.281666666666668,25,59.63278,5.479316804407714,87008.04407713498,0.011039669421487602,450.2840220385675,0.01392607465956342,-0.8799989661875675
2019,1,6.3432495,27.942568,1.4458582616398008,2019.042,7.7,0.8,841,2019-01-01,13.356666666666667,25,63.432494999999996,6.320393258426966,76931.2808988764,0.009280898876404493,447.3532584269663,-0.16075369823924499,-0.9964659245175201
2019,2,4.851565,18.819189,1.2746009038726462,2019.122,0.8,0.1,1042,2019-02-01,13.388333333333332,25,48.51565,5.843222826086957,74330.67391304347,0.010658423913043478,413.4360597826087,-0.390768159407341,-0.9287802018971532
2019,3,5.946372,28.043835,1.4478374032123407,2019.204,9.4,1.0,995,2019-03-01,12.918333333333333,25,59.46372,6.4700297029702964,68041.91089108911,0.012983960396039603,410.8411683168317,-0.5278632407632342,-0.8577097464883455
2019,4,6.036707,36.600792,1.5634904831405356,2019.286,9.1,0.7,1039,2019-04-01,13.03,25,60.36707,4.4510494505494504,77964.81868131868,0.010144505494505495,426.3892307692308,-0.1543492779365792,-0.8506086099053319
2019,5,7.013547,48.377033,1.6846392292337788,2019.371,9.9,0.7,1159,2019-05-01,13.096666666666666,25,70.13547,4.4956645161290325,62979.75032258065,0.01770258064516129,433.58187096774196,-0.28264645273658623,-0.47852017078150866
2019,6,5.305933,38.474644,1.585174610061649,2019.453,1.2,0.7,1273,2019-06-01,13.32,25,53.059329999999996,5.794507042253521,49868.55868544601,0.0186112676056338,374.9355399061033,-0.9225545191753519,-0.5549578746905883
2019,7,5.062724,35.512505,1.5503813078776942,2019.538,0.9,0.2,1214,2019-07-01,14.136666666666667,25,50.62724,5.466505154639175,64474.845360824744,0.021613402061855667,388.8205154639175,-0.6739389646886378,-0.41884163975106303
2019,8,4.536792,30.224831,1.4803638812127884,2019.623,0.5,0.1,1344,2019-08-01,14.623333333333333,25,45.36792,5.0768801369863015,82680.1506849315,0.029435958904109587,443.55337328767126,-0.1218446444138896,-0.03417936920161808
2019,9,4.954277,28.303556,1.4518410028090623,2019.705,1.1,0.3,1225,2019-09-01,15.198333333333332,25,49.542770000000004,4.214800438596491,101062.71052631579,0.029249561403508772,472.79765350877193,0.32553423529804393,0.004020777857660874
2019,10,4.6903675,24.739272999999997,1.3932905345120212,2019.79,0.4,0.1,1065,2019-10-01,16.21333333333333,25,46.903675,7.8787894736842095,72015.6969924812,0.016518045112781952,430.5417293233083,-0.47828098479296866,-0.7893002167504758
2019,11,4.246342,23.059832,1.3628561389630716,2019.873,0.5,0.1,832,2019-11-01,17.075,25,42.46342,6.208643835616439,57643.55479452055,0.014682191780821916,397.915502283105,-0.7037720173547759,-0.75329101960239
2019,12,5.353776,18.432549,1.2655853970794806,2019.958,1.5,0.5,855,2019-12-01,18.368333333333332,25,53.53776,6.165870786516854,45842.6095505618,0.008942977528089887,373.86716292134827,-0.9557982294254226,-1.0008188000979086
2020,1,3.428774,11.556097,1.0628111785847538,2020.042,6.2,0.7,795,2020-01-01,19.219999999999995,25,34.28774,7.040810526315789,76748.32631578947,0.00965263157894737,397.5085263157894,-0.5686057857615748,-1.0771550724511298
2020,2,3.657709,10.833638,1.0347743197845936,2020.124,0.2,0.1,967,2020-02-01,20.446666666666665,25,36.57709,6.3317758064516125,65037.02258064516,0.02371064516129032,406.90482258064515,-0.6192514560886524,-0.37015019116978504
2020,3,2.546789,10.992606,1.0411006621464745,2020.206,1.5,0.1,1055,2020-03-01,21.146666666666665,25,25.46789,6.182770053475936,60609.02852049911,0.02185971479500891,403.75743315508026,-0.6636650923765547,-0.43479304633792876
2020,4,2.706351,11.26269,1.0516421305358912,2020.288,5.2,0.6,1234,2020-04-01,22.01833333333333,25,27.06351,5.175941176470588,83849.68235294118,0.018371764705882355,401.0592941176471,-0.3675336664561032,-0.5740716232465065
2020,6,5.226094,18.167728,1.2593006191760472,2020.455,5.8,0.6,1196,2020-06-01,24.636666666666663,25,52.26094,3.299967741935484,67308.06451612903,0.014261290322580646,404.3190322580645,-0.3371706466163728,-0.5854025360596734
2020,7,3.946189,17.796971,1.2328955463656117,2020.54,6.1,3.7,1548,2020-07-01,26.38,25,39.46189,7.163724137931035,37907.40804597701,0.017395402298850577,361.426091954023,-1.2327777909048794,-0.6899348451758546
2020,8,4.270471,17.267029,1.23721761840682,2020.624,7.5,4.1,1587,2020-08-01,28.66,25,42.70471,6.832480427046263,61349.10676156584,0.018213879003558718,398.94480427046267,-0.7255033889201264,-0.6476232932247412
2020,9,4.37659,20.423969,1.3101401426139008,2020.706,0.6,2.2,1244,2020-09-01,30.33,25,43.7659,5.245295774647887,74312.54366197182,0.03077718309859155,427.0254084507042,-0.33577805937670513,0.016564109008630343
2020,10,5.582335,21.2841,1.3280552907218715,2020.791,14.6,7.4,1215,2020-10-01,32.33166666666667,25,55.82335,4.432787234042554,59643.20212765958,0.029647872340425534,433.26212765957445,-0.3630988383436258,0.06194863609550261
2020,11,7.495562,30.681854,1.486881599007118,2020.873,34.5,8.1,1238,2020-11-01,33.79,25,74.95562,4.933807106598985,64963.710659898476,0.020624873096446703,409.7317766497462,-0.4772500472232143,-0.40676392202227657
2020,12,12.278638,154.885483,2.190010714412249,2020.958,23.1,6.0,998,2020-12-01,,25,122.78638000000001,5.256691244239631,73235.39124423964,0.021399078341013827,415.8383410138249,-0.38463840547827194,-0.40770077257859155
2021,1,7.05414,85.896988,1.9339779354504092,2021.042,10.4,5.9,1036,2021-01-01,,25,70.54140000000001,5.910530791788856,84071.20821114369,0.03343401759530792,420.6284164222874,-0.3512872946663975,0.059935697777418605
2021,2,7.840087,73.069359,1.8637352975192427,2021.122,8.2,4.3,1122,2021-02-01,,25,78.40087,7.803859205776173,82017.1202166065,0.03463971119133574,431.13927797833935,-0.4511648496275818,-0.003631367594454121
2021,3,8.648194,39.865587500000004,1.6004856718700426,2021.204,17.2,6.2,1322,2021-03-01,,25,86.48194000000001,6.61867941712204,95288.83897996358,0.02988706739526412,457.6237704918033,-0.026636522488242064,-0.13629675417576323
2021,4,8.22983,26.167362,1.4177599424874068,2021.286,24.5,6.9,1441,2021-04-01,,25,82.2983,4.586758620689655,75261.31034482758,0.017706896551724135,432.8531034482759,-0.17813219780973205,-0.5129631993156853
2021,5,6.81547,30.794901,1.4884788122508283,2021.371,21.2,5.5,1411,2021-05-01,,25,68.1547,6.168666666666667,40914.944444444445,0.02478611111111111,407.57722222222225,-0.8357326211598992,-0.2563289136412948
